GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
0.993099, 0.017694, 0, 1, 9.930988, 29.996651, 10.000000, 0.247767, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.010625, 0.017526, 0, 1, 10.106248, 29.997976, 10.000000, 0.075662, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.028306, 0.017681, 0, 1, 10.283058, 29.996244, 10.000000, -0.097966, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.046183, 0.017877, 0, 1, 10.461828, 29.991354, 10.000000, -0.273518, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.063781, 0.017598, 0, 1, 10.637808, 29.983500, 10.000000, -0.446330, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.082266, 0.018485, 0, 1, 10.822658, 29.971893, 10.000000, -0.627853, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.100779, 0.018513, 0, 1, 11.007788, 29.956903, 10.000000, -0.809650, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.118498, 0.017719, 0, 1, 11.184978, 29.939474, 10.000000, -0.983651, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.136295, 0.017797, 0, 1, 11.362947, 29.918858, 10.000000, -1.158417, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.153734, 0.017439, 0, 1, 11.537337, 29.895670, 10.000000, -1.329668, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.171575, 0.017841, 0, 1, 11.715747, 29.868822, 10.000000, -1.504867, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.190355, 0.018780, 0, 1, 11.903547, 29.837097, 10.000000, -1.689287, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.208064, 0.017709, 0, 1, 12.080637, 29.804102, 10.000000, -1.863189, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.225493, 0.017429, 0, 1, 12.254927, 29.768646, 10.000000, -2.034342, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.243052, 0.017559, 0, 1, 12.430516, 29.729898, 10.000000, -2.206771, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.261829, 0.018777, 0, 1, 12.618286, 29.684999, 10.000000, -2.391161, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.279496, 0.017667, 0, 1, 12.794956, 29.639690, 10.000000, -2.564651, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.297016, 0.017520, 0, 1, 12.970156, 29.591743, 10.000000, -2.736697, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.314541, 0.017525, 0, 1, 13.145406, 29.540768, 10.000000, -2.908793, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.332168, 0.017627, 0, 1, 13.321676, 29.486443, 10.000000, -3.081890, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.349946, 0.017778, 0, 1, 13.499456, 29.428549, 10.000000, -3.256470, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.369347, 0.019401, 0, 1, 13.693466, 29.361673, 10.000000, -3.446988, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.387276, 0.017929, 0, 1, 13.872756, 29.296715, 10.000000, -3.623051, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.404772, 0.017496, 0, 1, 14.047716, 29.230320, 10.000000, -3.794861, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.423061, 0.018289, 0, 1, 14.230606, 29.157631, 10.000000, -3.974459, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.440823, 0.017762, 0, 1, 14.408226, 29.083939, 10.000000, -4.148882, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.458533, 0.017710, 0, 1, 14.585326, 29.007381, 10.000000, -4.322794, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.476273, 0.017740, 0, 1, 14.762726, 28.927605, 10.000000, -4.497001, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.493862, 0.017589, 0, 1, 14.938616, 28.845469, 10.000000, -4.669724, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.511447, 0.017585, 0, 1, 15.114466, 28.760315, 10.000000, -4.842409, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.528984, 0.017537, 0, 1, 15.289836, 28.672373, 10.000000, -5.014623, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.546493, 0.017509, 0, 1, 15.464926, 28.581562, 10.000000, -5.186561, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.563894, 0.017401, 0, 1, 15.638936, 28.488337, 10.000000, -5.357439, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.581609, 0.017715, 0, 1, 15.816086, 28.390348, 10.000000, -5.531400, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.599870, 0.018261, 0, 1, 15.998695, 28.286064, 10.000000, -5.710723, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.617649, 0.017779, 0, 1, 16.176485, 28.181429, 10.000000, -5.885313, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.635464, 0.017815, 0, 1, 16.354635, 28.073465, 10.000000, -6.060256, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.653971, 0.018507, 0, 1, 16.539705, 27.957945, 10.000000, -6.241995, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.671886, 0.017915, 0, 1, 16.718855, 27.842968, 10.000000, -6.417921, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.689432, 0.017546, 0, 1, 16.894316, 27.727337, 10.000000, -6.590222, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.706907, 0.017475, 0, 1, 17.069065, 27.609175, 10.000000, -6.761827, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.724696, 0.017789, 0, 1, 17.246956, 27.485781, 10.000000, -6.936515, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.742400, 0.017704, 0, 1, 17.423996, 27.359900, 10.000000, -7.110368, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.761009, 0.018609, 0, 1, 17.610086, 27.224182, 10.000000, -7.293108, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.778778, 0.017769, 0, 1, 17.787777, 27.091490, 10.000000, -7.467600, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.796480, 0.017702, 0, 1, 17.964796, 26.956221, 10.000000, -7.641434, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.813865, 0.017385, 0, 1, 18.138645, 26.820406, 10.000000, -7.812154, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.831507, 0.017642, 0, 1, 18.315065, 26.679527, 10.000000, -7.985399, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.849066, 0.017559, 0, 1, 18.490656, 26.536283, 10.000000, -8.157828, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.866434, 0.017368, 0, 1, 18.664335, 26.391636, 10.000000, -8.328382, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.883915, 0.017481, 0, 1, 18.839146, 26.243046, 10.000000, -8.500046, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.901308, 0.017393, 0, 1, 19.013075, 26.092234, 10.000000, -8.670845, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.918777, 0.017469, 0, 1, 19.187765, 25.937765, 10.000000, -8.842391, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.937354, 0.018577, 0, 1, 19.373535, 25.770111, 10.000000, -9.024817, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.956949, 0.019595, 0, 1, 19.569485, 25.589499, 10.000000, -9.217240, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.974601, 0.017652, 0, 1, 19.746004, 25.423737, 10.000000, -9.390583, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
1.992210, 0.017609, 0, 1, 19.922094, 25.255333, 10.000000, -9.563503, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.009702, 0.017492, 0, 1, 20.097013, 25.085043, 10.000000, -9.735274, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.027394, 0.017692, 0, 1, 20.273933, 24.909733, 10.000000, -9.909010, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.044931, 0.017537, 0, 1, 20.449303, 24.732939, 10.000000, -10.081223, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.062368, 0.017437, 0, 1, 20.623672, 24.554167, 10.000000, -10.252455, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.079847, 0.017479, 0, 1, 20.798462, 24.371964, 10.000000, -10.424099, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.097384, 0.017537, 0, 1, 20.973831, 24.186136, 10.000000, -10.596313, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.115337, 0.017953, 0, 1, 21.153360, 23.992735, 10.000000, -10.772611, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.132954, 0.017617, 0, 1, 21.329531, 23.799906, 10.000000, -10.945610, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.150664, 0.017710, 0, 1, 21.506630, 23.602980, 10.000000, -11.119522, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.168198, 0.017534, 0, 1, 21.681971, 23.404991, 10.000000, -11.291706, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.185950, 0.017752, 0, 1, 21.859491, 23.201447, 10.000000, -11.466031, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.203894, 0.017944, 0, 1, 22.038931, 22.992538, 10.000000, -11.642241, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.221810, 0.017916, 0, 1, 22.218090, 22.780804, 10.000000, -11.818176, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.239556, 0.017746, 0, 1, 22.395550, 22.567986, 10.000000, -11.992442, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.257755, 0.018199, 0, 1, 22.577539, 22.346483, 10.000000, -12.171156, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.276965, 0.019210, 0, 1, 22.769640, 22.109051, 10.000000, -12.359798, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.294829, 0.017864, 0, 1, 22.948280, 21.885122, 10.000000, -12.535223, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.312622, 0.017793, 0, 1, 23.126211, 21.658974, 10.000000, -12.709950, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.330278, 0.017656, 0, 1, 23.302771, 21.431505, 10.000000, -12.883332, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.347870, 0.017592, 0, 1, 23.478691, 21.201822, 10.000000, -13.056086, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.365566, 0.017696, 0, 1, 23.655651, 20.967707, 10.000000, -13.229860, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.383068, 0.017502, 0, 1, 23.830671, 20.733150, 10.000000, -13.401730, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.400681, 0.017613, 0, 1, 24.006802, 20.494059, 10.000000, -13.574689, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.419690, 0.019009, 0, 1, 24.196892, 20.232470, 10.000000, -13.761357, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.439536, 0.019846, 0, 1, 24.395351, 19.955494, 10.000000, -13.956245, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
