GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
2.231344, 0.017004, 0, 1, 18.701822, 21.492920, 7.027695, -11.521228, -6.856943, -38.021626, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.253966, 0.022622, 0, 1, 18.860096, 21.228422, 6.996412, -11.692090, -6.914313, -37.764648, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.275257, 0.021291, 0, 1, 19.008423, 20.976093, 6.966647, -11.851426, -6.989940, -37.418724, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.292863, 0.017606, 0, 1, 19.130640, 20.765139, 6.941787, -11.982026, -7.060079, -37.089630, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.317376, 0.024513, 0, 1, 19.299950, 20.466999, 6.906895, -12.162517, -7.117181, -36.815231, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.339768, 0.022392, 0, 1, 19.453888, 20.191004, 6.874670, -12.325661, -7.195578, -36.429131, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.360523, 0.020755, 0, 1, 19.595945, 19.932077, 6.844510, -12.475401, -7.265682, -36.073288, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.379845, 0.019322, 0, 1, 19.727648, 19.688358, 6.816187, -12.613519, -7.329293, -35.740990, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.398676, 0.018831, 0, 1, 19.855480, 19.448320, 6.788365, -12.746954, -7.387280, -35.429661, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.417682, 0.019006, 0, 1, 19.983963, 19.203514, 6.760074, -12.880469, -7.442617, -35.124512, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.539700, 0.122018, 0, 1, 20.786489, 17.528198, 6.577114, -13.730078, -7.497274, -34.814892, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
