GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
0.437817, 0.016801, 0, 1, 5.378171, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.437817, 0.016801, 1, 1, 14.621829, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.455184, 0.017367, 0, 1, 5.551841, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.455184, 0.017367, 1, 1, 14.448159, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.472893, 0.017709, 0, 1, 5.728931, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.472893, 0.017709, 1, 1, 14.271070, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.490031, 0.017138, 0, 1, 5.900311, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.490031, 0.017138, 1, 1, 14.099689, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.507598, 0.017567, 0, 1, 6.075981, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.507598, 0.017567, 1, 1, 13.924020, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.525114, 0.017516, 0, 1, 6.251141, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.525114, 0.017516, 1, 1, 13.748859, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.542463, 0.017349, 0, 1, 6.424631, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.542463, 0.017349, 1, 1, 13.575370, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.560016, 0.017553, 0, 1, 6.600161, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.560016, 0.017553, 1, 1, 13.399839, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.578378, 0.018362, 0, 1, 6.783781, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.578378, 0.018362, 1, 1, 13.216219, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.596045, 0.017667, 0, 1, 6.960451, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.596045, 0.017667, 1, 1, 13.039549, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.613279, 0.017234, 0, 1, 7.132791, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.613279, 0.017234, 1, 1, 12.867208, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.631670, 0.018391, 0, 1, 7.316701, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.631670, 0.018391, 1, 1, 12.683298, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.648866, 0.017196, 0, 1, 7.488661, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.648866, 0.017196, 1, 1, 12.511338, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.666709, 0.017843, 0, 1, 7.667091, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.666709, 0.017843, 1, 1, 12.332909, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.684721, 0.018012, 0, 1, 7.847211, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.684721, 0.018012, 1, 1, 12.152788, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.701981, 0.017260, 0, 1, 8.019811, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.701981, 0.017260, 1, 1, 11.980188, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.719228, 0.017247, 0, 1, 8.192281, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.719228, 0.017247, 1, 1, 11.807718, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.736425, 0.017197, 0, 1, 8.364251, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.736425, 0.017197, 1, 1, 11.635748, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.753660, 0.017235, 0, 1, 8.536601, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.753660, 0.017235, 1, 1, 11.463398, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.771072, 0.017412, 0, 1, 8.710721, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.771072, 0.017412, 1, 1, 11.289278, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.788443, 0.017371, 0, 1, 8.884431, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.788443, 0.017371, 1, 1, 11.115568, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.805906, 0.017463, 0, 1, 9.059061, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.805906, 0.017463, 1, 1, 10.940938, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.824469, 0.018563, 0, 1, 9.244691, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.824469, 0.018563, 1, 1, 10.755308, 5.000000, -10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.842027, 0.017558, 0, 1, 8.959135, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.842027, 0.017558, 1, 1, 11.502000, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.860077, 0.018050, 0, 1, 8.898969, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.860077, 0.018050, 1, 1, 11.802834, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.877265, 0.017188, 0, 1, 8.841676, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.877265, 0.017188, 1, 1, 12.089300, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.895663, 0.018398, 0, 1, 8.780349, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.895663, 0.018398, 1, 1, 12.395933, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.913021, 0.017358, 0, 1, 8.722488, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.913021, 0.017358, 1, 1, 12.685233, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.930461, 0.017440, 0, 1, 8.664355, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.930461, 0.017440, 1, 1, 12.975900, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.948070, 0.017609, 0, 1, 8.605659, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.948070, 0.017609, 1, 1, 13.269383, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.965339, 0.017269, 0, 1, 8.548095, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.965339, 0.017269, 1, 1, 13.557200, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.982581, 0.017242, 0, 1, 8.490622, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.982581, 0.017242, 1, 1, 13.844567, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.999776, 0.017195, 0, 1, 8.433305, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.999776, 0.017195, 1, 1, 14.131150, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.016673, 0.016897, 0, 1, 8.376982, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.016673, 0.016897, 1, 1, 14.412766, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.033730, 0.017057, 0, 1, 8.320125, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.033730, 0.017057, 1, 1, 14.697050, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.052432, 0.018702, 0, 1, 8.257785, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.052432, 0.018702, 1, 1, 15.008750, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.070040, 0.017608, 0, 1, 8.199092, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.070040, 0.017608, 1, 1, 15.302217, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.087242, 0.017202, 0, 1, 8.141752, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.087242, 0.017202, 1, 1, 15.588917, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.104468, 0.017226, 0, 1, 8.084332, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.104468, 0.017226, 1, 1, 15.876017, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.121784, 0.017316, 0, 1, 8.026612, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.121784, 0.017316, 1, 1, 16.164618, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.138986, 0.017202, 0, 1, 7.969272, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.138986, 0.017202, 1, 1, 16.451317, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.156286, 0.017300, 0, 1, 7.911605, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.156286, 0.017300, 1, 1, 16.739651, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.173927, 0.017641, 0, 1, 7.852802, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.173927, 0.017641, 1, 1, 17.033667, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.191392, 0.017465, 0, 1, 7.794585, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.191392, 0.017465, 1, 1, 17.324749, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.208776, 0.017384, 0, 1, 7.736639, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.208776, 0.017384, 1, 1, 17.614483, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.226088, 0.017312, 0, 1, 7.678932, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.226088, 0.017312, 1, 1, 17.903017, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.243329, 0.017241, 0, 1, 7.621462, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.243329, 0.017241, 1, 1, 18.190367, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.261387, 0.018058, 0, 1, 7.561268, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.261387, 0.018058, 1, 1, 18.491333, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.279279, 0.017892, 0, 1, 7.501628, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.279279, 0.017892, 1, 1, 18.789534, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.297088, 0.017809, 0, 1, 7.442265, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.297088, 0.017809, 1, 1, 19.086349, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.314092, 0.017004, 0, 1, 7.385585, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.314092, 0.017004, 1, 1, 19.369749, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.331015, 0.016923, 0, 1, 7.329175, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.331015, 0.016923, 1, 1, 19.651798, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.348216, 0.017201, 0, 1, 7.271838, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.348216, 0.017201, 1, 1, 19.938482, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.365220, 0.017004, 0, 1, 7.215158, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.365220, 0.017004, 1, 1, 20.221882, 5.000000, 16.666666, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
1.382314, 0.017094, 0, 1, 7.158178, 5.000000, -3.333333, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
